NAME,TEAM,POS,AGE,GP,MPG,MIN%,USG%,TOr,FTA,FT%,2PAT,2PA,2P%,2PM,3PAT,3PA,3P%,3PM,FGA,FGM,FG%,TS%,PPG,RPG,TRB%,APG,AST%,SPG,BPG,VI,FTM,PER_n,PER,eFG%
Jae Crowder,Bos,SF,26,72,32.4,67.6,17,0.089,217,0.811,326,4.527777778,0.54,2.445,394,5.472222222,0.398,2.177944444,10,4.622944444,0.462294444,0.613,13.9,5.8,9.9,2.2,10.1,1.01,0.32,6.9,2.444263889,19.77118275,13.60090536,0.571191667
Jahlil Okafor,Phi,C,21,50,22.7,47.3,24.2,0.144,158,0.671,471,9.42,0.514,4.84188,0,0,0,0,9.42,4.84188,0.514,0.546,11.8,4.8,11.7,1.2,9,0.4,0.98,7.2,2.12036,21.55183947,14.82584692,0.514
Jake Layman,Por,SF,22,35,7.1,14.8,19.1,0.102,17,0.765,38,1.085714286,0.342,0.371314286,51,1.457142857,0.255,0.371571429,2.542857143,0.742885714,0.292146067,0.404,2.2,0.7,5.3,0.3,6.2,0.23,0.09,4.4,0.371571429,4.709247326,3.239564774,0.365207865
Jakob Poeltl,Tor,C,21,54,11.6,24.2,12.1,0.172,57,0.544,115,2.12962963,0.583,1.241574074,0,0,0,0,2.12962963,1.241574074,0.583,0.589,3.1,3.1,14.9,0.2,2.7,0.31,0.37,4.3,0.574222222,13.8524907,9.529344667,0.583
Jamal Crawford,Lac,SG,36,82,26.3,54.8,22.7,0.123,203,0.857,548,6.682926829,0.443,2.960536585,322,3.926829268,0.36,1.413658537,10.6097561,4.374195122,0.41228046,0.525,12.3,1.6,3.3,2.6,15.1,0.74,0.17,5.6,2.121597561,16.49401284,11.346489,0.478901149
Jamal Murray,Den,SG,19,82,21.5,44.8,21.6,0.126,120,0.883,386,4.707317073,0.466,2.193609756,344,4.195121951,0.334,1.401170732,8.902439024,3.594780488,0.40379726,0.518,9.9,2.6,6.7,2.1,14,0.62,0.29,7,1.292195122,17.26205233,11.87483536,0.482493151
Jameer Nelson,Den,PG,34,75,27.3,56.8,15.8,0.168,63,0.714,331,4.413333333,0.489,2.15812,273,3.64,0.388,1.41232,8.053333333,3.57044,0.443349338,0.544,9.2,2.6,5.2,5.1,26,0.72,0.11,7.3,0.59976,17.23604503,11.85694453,0.531034768
James Ennis III,Mem,SF,26,64,23.4,48.8,13,0.138,110,0.782,184,2.875,0.516,1.4835,137,2.140625,0.372,0.7963125,5.015625,2.2798125,0.454542056,0.581,6.7,4,9.9,1,6.5,0.72,0.3,5.1,1.3440625,13.87225483,9.542940722,0.533925234
James Harden,Hou,PG,27,81,36.4,75.8,34.3,0.194,881,0.847,778,9.604938272,0.53,5.090617284,756,9.333333333,0.347,3.238666667,18.9382716,8.329283951,0.439812256,0.613,29.1,8.1,12.2,11.2,50.7,1.49,0.47,15.2,9.212432099,41.21786509,28.35441304,0.525318123
James Johnson,Mia,PF,29,76,27.4,57.2,22,0.165,215,0.707,513,6.75,0.548,3.699,256,3.368421053,0.34,1.145263158,10.11842105,4.844263158,0.478756827,0.564,12.8,4.9,10,3.6,20.9,1,1.13,8.9,2.000065789,23.50314277,16.16817893,0.535349805
James Jones,Cle,SF,36,48,7.9,16.5,13,0.09,20,0.65,26,0.541666667,0.5,0.270833333,66,1.375,0.47,0.64625,1.916666667,0.917083333,0.478478261,0.655,2.8,0.8,5.5,0.3,5.2,0.13,0.21,4.4,0.270833333,11.41684206,7.853823938,0.647065217
James Michael McAdoo,Gol,PF,24,52,8.8,18.3,14.6,0.123,42,0.5,109,2.096153846,0.55,1.152884615,8,0.153846154,0.25,0.038461538,2.25,1.191346154,0.529487179,0.543,2.8,1.7,10.8,0.3,5.2,0.35,0.56,5.1,0.403846154,14.45167311,9.941531606,0.538034188
JaMychal Green,Mem,PF,26,77,27.3,56.8,14.4,0.141,167,0.802,355,4.61038961,0.549,2.531103896,144,1.87012987,0.382,0.71438961,6.480519481,3.245493506,0.500807615,0.602,8.9,7.1,14.8,1.1,6.3,0.61,0.44,6,1.739402597,17.37321652,11.95130694,0.555925852
Jared Dudley,Pho,PF,31,64,21.3,44.4,13.8,0.163,65,0.662,143,2.234375,0.559,1.249015625,203,3.171875,0.379,1.202140625,5.40625,2.45115625,0.453393064,0.579,6.8,3.5,9,1.9,12.5,0.67,0.25,6.7,0.67234375,15.80630205,10.87340201,0.564573699
Jared Sullinger,Tor,PF,24,11,10.7,22.3,20.7,0.073,8,0.5,29,2.636363636,0.414,1.091454545,18,1.636363636,0.167,0.273272727,4.272727273,1.364727273,0.319404255,0.366,3.4,2.5,13,0.3,3.7,0.36,0.09,5.1,0.363636364,7.551312103,5.194665515,0.351382979
Jarell Eddie,Pho,SF,25,5,12.5,26,16.1,0.042,9,0.889,3,0.6,0.667,0.4002,16,3.2,0.25,0.8,3.8,1.2002,0.315842105,0.523,4.8,1.4,6.1,0,0,0.2,0,0,1.6002,0,0,0.421105263
Jarell Martin,Mem,PF,22,42,13.3,27.7,16.4,0.139,50,0.8,126,3,0.389,1.167,25,0.595238095,0.36,0.214285714,3.595238095,1.381285714,0.384198675,0.477,3.9,3.9,16.6,0.2,2.2,0.4,0.21,4.4,0.952380952,12.86190486,8.8479052,0.414
Jarrett Jack,Nor,PG,33,2,16.6,34.5,9.2,0.436,2,1,2,1,1,1,1,0.5,0,0,1.5,1,0.666666667,0.773,3,0,0,2.5,20.3,1,0,0,1,0,0,0.666666667
Jarrod Uthoff,Dal,PF,23,9,12.8,26.6,18.1,0.068,7,0.714,29,3.222222222,0.448,1.443555556,9,1,0.333,0.333,4.222222222,1.776555556,0.420763158,0.487,4.4,2.6,11.6,1,12.8,0.22,0.44,7,0.555333333,14.25266557,9.804631214,0.460197369
Jason Smith,Was,C,30,74,14.4,30.1,16.8,0.142,51,0.686,251,3.391891892,0.546,1.851972973,78,1.054054054,0.474,0.499621622,4.445945946,2.351594595,0.528930091,0.598,5.7,3.5,13.6,0.5,5,0.28,0.73,6,0.472783784,18.59466855,12.79156286,0.585118541
Jason Terry,Mil,SG,39,74,18.4,38.4,9.8,0.123,29,0.828,72,0.972972973,0.444,0.432,171,2.310810811,0.427,0.986716216,3.283783784,1.418716216,0.432037037,0.6,4.1,1.4,4.5,1.3,9.9,0.62,0.27,4.2,0.324486486,10.75632057,7.399440886,0.582277778
JaVale McGee,Gol,C,29,77,9.6,20,23.8,0.098,111,0.505,316,4.103896104,0.658,2.700363636,3,0.038961039,0,0,4.142857143,2.700363636,0.651811912,0.642,6.1,3.2,18.1,0.2,3.8,0.25,0.87,6.6,0.727987013,29.81717771,20.51170216,0.651811912
Jaylen Brown,Bos,SF,20,78,17.2,35.8,18,0.125,124,0.685,288,3.692307692,0.507,1.872,135,1.730769231,0.341,0.590192308,5.423076923,2.462192308,0.454021277,0.539,6.6,2.8,9.1,0.8,7.2,0.45,0.23,5.7,1.088974359,14.84134126,10.20959041,0.50843617
Jeff Green,Orl,SF,30,69,22.2,46.3,20.3,0.106,168,0.863,365,5.289855072,0.458,2.422753623,193,2.797101449,0.275,0.769202899,8.086956522,3.191956522,0.394704301,0.505,9.2,3.1,7.6,1.2,8.1,0.54,0.19,5.8,2.101217391,14.69131447,10.10638464,0.442262545
Jeff Teague,Ind,PG,28,82,32.4,67.5,22.1,0.165,415,0.867,657,8.012195122,0.475,3.805792683,252,3.073170732,0.357,1.097121951,11.08536585,4.902914634,0.442287129,0.574,15.3,4,7,7.8,36.4,1.23,0.39,9.6,4.387865854,25.76497978,17.72413193,0.491772277
Jeff Withey,Uta,C,26,51,8.5,17.7,14.9,0.101,48,0.75,102,2,0.539,1.078,1,0.019607843,0,0,2.019607843,1.078,0.53376699,0.588,2.9,2.4,16.2,0.1,2.5,0.31,0.63,4.2,0.705882353,17.24207658,11.86109373,0.53376699
Jerami Grant,Phi,SF,22,2,20.6,42.9,24.8,0.128,8,0.5,15,7.5,0.4,3,2,1,0,0,8.5,3,0.352941176,0.39,8,3,8,0,0,0,2,0,2,0,0,0.352941176
Jerami Grant,Okc,SF,22,78,19.1,39.8,11.8,0.099,139,0.619,197,2.525641026,0.523,1.320910256,114,1.461538462,0.377,0.551,3.987179487,1.871910256,0.469482315,0.566,5.4,2.6,7.4,0.6,4.3,0.42,0.96,4.3,1.103089744,12.97044489,8.92257158,0.538578778
Jeremy Lamb,Cha,SG,24,62,18.4,38.4,23.2,0.068,129,0.853,345,5.564516129,0.536,2.982580645,146,2.35483871,0.281,0.661709677,7.919354839,3.644290323,0.460175153,0.55,9.7,4.3,12.7,1.2,11.1,0.44,0.37,8,1.774790323,21.63884859,14.88570185,0.501953157
Jeremy Lin,Bro,PG,28,36,24.5,51.1,26.6,0.157,141,0.816,244,6.777777778,0.48,3.253333333,156,4.333333333,0.372,1.612,11.11111111,4.865333333,0.43788,0.566,14.5,3.8,8.1,5.1,35.5,1.17,0.42,10.7,3.196,28.52465943,19.62255866,0.51042
Jerian Grant,Chi,PG,24,63,16.3,34,16,0.117,73,0.89,167,2.650793651,0.473,1.253825397,134,2.126984127,0.366,0.77847619,4.777777778,2.032301587,0.425365449,0.555,5.9,1.8,5.8,1.9,17.4,0.75,0.13,6.7,1.031269841,16.53188054,11.37253878,0.506833887
Jerryd Bayless,Phi,PG,28,3,23.8,49.7,27.5,0.198,10,0.9,27,9,0.333,2.997,5,1.666666667,0.4,0.666666667,10.66666667,3.663666667,0.34346875,0.453,11,4,9.3,4.3,29.1,0,0,9.6,3,17.34244258,11.93013706,0.37471875
Jimmy Butler,Chi,SF,27,76,37,77,26.5,0.093,676,0.865,1004,13.21052632,0.477,6.301421053,248,3.263157895,0.367,1.197578947,16.47368421,7.499,0.455210863,0.586,23.9,6.2,9,5.5,24.8,1.89,0.41,10.1,7.693947368,29.83867145,20.52648804,0.491559105
JJ Redick,Lac,SG,32,78,28.2,58.7,21.9,0.091,202,0.891,422,5.41025641,0.462,2.499538462,468,6,0.429,2.574,11.41025641,5.073538462,0.444647191,0.599,15,2.2,4.4,1.4,7.8,0.69,0.17,5.1,2.307461538,18.76369445,12.90783842,0.557440449
Joakim Noah,Nyk,C,31,46,22.1,46,12.6,0.197,78,0.436,201,4.369565217,0.493,2.154195652,1,0.02173913,0,0,4.391304348,2.154195652,0.490559406,0.491,5,8.8,21.4,2.2,14.1,0.65,0.8,8.3,0.739304348,18.93081527,13.02280344,0.490559406
Jodie Meeks,Orl,SG,29,36,20.5,42.7,19.4,0.111,74,0.878,119,3.305555556,0.395,1.305694444,137,3.805555556,0.409,1.556472222,7.111111111,2.862166667,0.402492188,0.567,9.1,2.1,5.7,1.3,9.3,0.94,0.11,5.7,1.804777778,17.12234981,11.77873181,0.511931641
Joe Harris,Bro,SG,25,52,21.9,45.6,16.5,0.125,49,0.714,141,2.711538462,0.489,1.325942308,221,4.25,0.385,1.63625,6.961538462,2.962192308,0.425508287,0.558,8.2,2.8,6.8,1,7.3,0.58,0.15,5.2,0.672807692,14.03921423,9.657794698,0.543029006
Joe Ingles,Uta,SF,29,82,24.1,50.1,13.9,0.182,68,0.735,172,2.097560976,0.471,0.98795122,279,3.402439024,0.441,1.50047561,5.5,2.488426829,0.452441242,0.604,7.1,3.2,7.6,2.7,17.2,1.16,0.1,6.5,0.609512195,16.35335062,11.24972526,0.588848115
Joe Johnson,Uta,SF,35,78,23.6,49.2,18.5,0.096,77,0.818,366,4.692307692,0.456,2.139692308,259,3.320512821,0.409,1.358089744,8.012820513,3.497782051,0.4365232,0.543,9.2,3.1,7.6,1.8,12.6,0.46,0.23,6.3,0.807512821,15.18972979,10.44925232,0.521268
Joel Anthony,San,C,34,19,6.4,13.4,8.7,0.17,8,0.625,16,0.842105263,0.625,0.526315789,0,0,0,0,0.842105263,0.526315789,0.625,0.64,1.3,1.6,14.4,0.2,3.4,0.11,0.32,4.7,0.263157895,10.51384044,7.232635023,0.625
Joel Embiid,Phi,C,22,31,25.4,52.8,36,0.179,244,0.783,331,10.67741935,0.495,5.285322581,98,3.161290323,0.367,1.160193548,13.83870968,6.445516129,0.465759907,0.584,20.2,7.8,17,2.1,16,0.87,2.45,10.9,6.162967742,36.80394203,25.31800644,0.507678322
Joffrey Lauvergne,Okc,C,25,50,14.8,30.8,17.8,0.129,58,0.638,166,3.32,0.506,1.67992,78,1.56,0.346,0.53976,4.88,2.21968,0.454852459,0.531,5.7,3.7,13.7,1,10.3,0.36,0.12,7.5,0.74008,16.71215864,11.4965549,0.510155738
Joffrey Lauvergne,Chi,C,25,20,12.1,25.1,20.7,0.14,15,0.6,72,3.6,0.431,1.5516,20,1,0.3,0.3,4.6,1.8516,0.402521739,0.451,4.5,3.4,15.2,1,12.2,0.35,0,8.2,0.45,14.61129321,10.05133676,0.435130435
John Henson,Mil,C,26,58,19.4,40.3,16.6,0.127,107,0.692,308,5.310344828,0.516,2.740137931,1,0.017241379,0,0,5.327586207,2.740137931,0.514330097,0.55,6.8,5.1,15.3,1,7.7,0.5,1.34,6.7,1.27662069,19.37315288,13.32709439,0.514330097
John Wall,Was,PG,26,78,36.4,75.7,30.6,0.162,527,0.801,1162,14.8974359,0.48,7.150769231,272,3.487179487,0.327,1.140307692,18.38461538,8.291076923,0.450979079,0.542,23.1,4.2,6.5,10.7,46.9,2.01,0.63,11.1,5.411884615,32.03170579,22.03511061,0.481991632
Johnny O’Bryant III,Den,PF,23,7,6.6,13.8,18.1,0.152,4,1,12,1.714285714,0.417,0.714857143,3,0.428571429,0.667,0.285857143,2.142857143,1.000714286,0.467,0.597,2.9,1.6,13.1,0.3,6.1,0,0.14,6.8,0.571428571,15.0317541,10.34057838,0.5337
Johnny O’Bryant III,Cha,PF,23,4,8.6,17.9,24.8,0.159,2,0.5,12,3,0.583,1.749,3,0.75,0.333,0.24975,3.75,1.99875,0.533,0.567,4.5,2,12.8,1,21.3,0,0,9.7,0.25,19.46069859,13.38731846,0.5663
Jon Leuer,Det,PF,27,75,25.9,54,17.3,0.087,113,0.867,479,6.386666667,0.545,3.480733333,167,2.226666667,0.293,0.652413333,8.613333333,4.133146667,0.479854489,0.551,10.2,5.4,11.3,1.5,8.6,0.41,0.35,6.7,1.30628,17.15540627,11.80147186,0.51772678
Jonas Jerebko,Bos,PF,29,78,15.8,32.9,11.4,0.123,37,0.703,132,1.692307692,0.523,0.885076923,130,1.666666667,0.346,0.576666667,3.358974359,1.46174359,0.435175573,0.537,3.8,3.5,12.3,0.9,8.1,0.32,0.22,5.8,0.333474359,12.27864242,8.44666986,0.521015267
Jonas Valanciunas,Tor,C,24,80,25.8,53.8,19.6,0.117,217,0.811,700,8.75,0.557,4.87375,2,0.025,0.5,0.0125,8.775,4.88625,0.556837607,0.601,12,9.5,20.8,0.7,4.4,0.46,0.79,6.7,2.1998375,23.99826184,16.50877907,0.557549858
Jonathan Gibson,Dal,PG,29,17,13.6,28.3,26.3,0.163,29,0.724,50,2.941176471,0.4,1.176470588,45,2.647058824,0.333,0.881470588,5.588235294,2.057941176,0.368263158,0.492,6.2,1.3,5.5,1.5,18.8,0.47,0,6.8,1.235058824,14.97090368,10.29871842,0.447131579
Jonathon Simmons,San,SG,27,78,17.9,37.2,18,0.137,132,0.75,319,4.08974359,0.461,1.885371795,102,1.307692308,0.294,0.384461538,5.397435897,2.269833333,0.420539192,0.504,6.2,2.1,6.5,1.6,13.2,0.6,0.32,6.1,1.269230769,14.26146065,9.810681486,0.456154394
Jordan Clarkson,Lal,SG,24,82,29.2,60.9,23.3,0.125,168,0.798,714,8.707317073,0.504,4.388487805,356,4.341463415,0.329,1.428341463,13.04878049,5.816829268,0.445775701,0.527,14.7,3,5.6,2.6,14.4,1.09,0.1,6.7,1.634926829,18.6084969,12.8010756,0.500506542
Jordan Crawford,Nor,SG,28,19,23.3,48.5,25.5,0.098,26,0.769,123,6.473684211,0.553,3.579947368,95,5,0.389,1.945,11.47368421,5.524947368,0.48153211,0.582,14.1,1.8,4.1,3,22.7,0.58,0.11,7.3,1.052315789,22.74162042,15.64431582,0.566291284
Jordan Farmar,Sac,PG,30,2,17.7,36.9,19.2,0.2,0,0,3,1.5,0,0,9,4.5,0.444,1.998,6,1.998,0.333,0.5,6,1.5,4.9,4.5,38.1,1,0,7.8,0,18.45461778,12.69521975,0.4995
Jordan Hill,Min,C,29,7,6.7,13.9,17,0.224,2,1,13,1.857142857,0.385,0.715,0,0,0,0,1.857142857,0.715,0.385,0.432,1.7,2,17.5,0,0,0.14,0,0,0.285714286,0,0,0.385
Jordan McRae,Cle,SG,25,37,10.4,21.6,20.8,0.078,34,0.794,99,2.675675676,0.404,1.080972973,51,1.378378378,0.353,0.486567568,4.054054054,1.567540541,0.38666,0.488,4.4,1.1,5.9,0.5,7.4,0.22,0.16,5.2,0.729621622,11.25810931,7.744629194,0.44667
Jordan Mickey,Bos,PF,22,25,5.6,11.8,15.5,0.183,14,0.571,33,1.32,0.455,0.6006,1,0.04,0,0,1.36,0.6006,0.441617647,0.473,1.5,1.4,13.4,0.3,7.1,0.12,0.24,6.1,0.31976,9.667884125,6.65068846,0.441617647
Jose Calderon,Lal,PG,35,24,12.2,25.3,15.3,0.248,4,1,43,1.791666667,0.465,0.833125,34,1.416666667,0.353,0.500083333,3.208333333,1.333208333,0.415545455,0.508,3.3,1.8,7.9,2.1,24.7,0.29,0.04,7.6,0.166666667,13.93128957,9.583551643,0.493480519
Jose Calderon,Atl,PG,35,17,14.5,30.3,13.3,0.199,8,0.875,27,1.588235294,0.556,0.883058824,30,1.764705882,0.267,0.471176471,3.352941176,1.354235294,0.403894737,0.504,3.6,1.9,7.1,2.2,21.6,0.24,0,6.8,0.411764706,12.20897497,8.398744533,0.474157895
Josh Huestis,Okc,PF,25,2,15.5,32.2,15.7,0,1,0,7,3.5,0.571,1.9985,4,2,0.5,1,5.5,2.9985,0.545181818,0.612,7,4.5,16.1,1.5,15.6,0,1.5,9.3,0,24.40639233,16.78953841,0.636090909
Josh McRoberts,Mia,PF,29,22,17.3,36.1,16.9,0.159,9,0.667,87,3.954545455,0.356,1.407818182,31,1.409090909,0.419,0.590409091,5.363636364,1.998227273,0.372550847,0.439,4.9,3.4,10.7,2.3,18.9,0.45,0.18,7.8,0.272863636,13.45071559,9.252957295,0.427588983
Josh Richardson,Mia,SG,23,53,30.5,63.5,16.8,0.106,77,0.779,286,5.396226415,0.444,2.395924528,227,4.283018868,0.33,1.413396226,9.679245283,3.809320755,0.393555556,0.493,10.2,3.2,5.8,2.6,12.6,1.13,0.75,5.8,1.131754717,14.21967366,9.781935563,0.466567251
JR Smith,Cle,SG,31,41,29,60.3,14.6,0.067,15,0.667,85,2.073170732,0.329,0.682073171,271,6.609756098,0.351,2.32002439,8.682926829,3.002097561,0.345747191,0.484,8.6,2.8,5.2,1.5,7.1,1,0.27,4.6,0.24402439,10.60991526,7.298726387,0.479344101
Jrue Holiday,Nor,PG,26,67,32.7,68.1,23.5,0.167,168,0.708,612,9.134328358,0.498,4.548895522,281,4.194029851,0.356,1.493074627,13.32835821,6.041970149,0.453316909,0.532,15.4,4,6.4,7.3,35.9,1.49,0.67,9.4,1.775283582,24.27902814,16.70192259,0.509328107
Juan Hernangomez,Den,PF,21,62,13.6,28.3,14.6,0.107,76,0.75,111,1.790322581,0.495,0.886209677,113,1.822580645,0.407,0.741790323,3.612903226,1.628,0.450607143,0.592,4.9,3,12.3,0.5,4.7,0.48,0.19,5.7,0.919354839,16.16227915,11.11828421,0.553265625
Julius Randle,Lal,PF,22,74,28.8,60,21.5,0.162,282,0.723,711,9.608108108,0.506,4.861702703,63,0.851351351,0.27,0.229864865,10.45945946,5.091567568,0.486790698,0.543,13.2,8.6,16.3,3.6,19.3,0.66,0.5,10.3,2.755216216,23.79949657,16.37204533,0.49777907
Justin Anderson,Dal,SF,23,51,13.9,29,23.6,0.112,88,0.795,155,3.039215686,0.477,1.449705882,122,2.392156863,0.303,0.724823529,5.431372549,2.174529412,0.400364621,0.521,6.5,2.9,12.2,0.6,7.6,0.55,0.31,6.5,1.371764706,17.71118258,12.18379907,0.467090253
Justin Anderson,Phi,SF,23,24,21.6,44.9,17.2,0.127,41,0.78,89,3.708333333,0.607,2.250958333,72,3,0.292,0.876,6.708333333,3.126958333,0.466130435,0.567,8.5,4.1,10.4,1.4,10.4,0.54,0.29,6.8,1.3325,17.33008439,11.92163568,0.53142236
Justin Hamilton,Bro,C,26,64,18.4,38.3,16.2,0.097,52,0.75,199,3.109375,0.598,1.85940625,180,2.8125,0.306,0.860625,5.921875,2.72003125,0.459319261,0.55,6.9,4.1,11.8,0.9,7.3,0.45,0.67,6.4,0.609375,17.15515944,11.80130207,0.531984169
Justin Harper,Phi,PF,27,3,10.4,21.7,22.2,0.25,0,0,5,1.666666667,0.6,1,7,2.333333333,0.286,0.667333333,4,1.667333333,0.416833333,0.5,4,1.7,8.8,0.7,10.3,0,0,6.5,0,10.90048171,7.498611588,0.50025
Justin Holiday,Nyk,SG,27,82,20,41.6,16.9,0.103,80,0.825,265,3.231707317,0.513,1.657865854,273,3.329268293,0.355,1.181890244,6.56097561,2.839756098,0.432825279,0.549,7.7,2.8,7.4,1.2,9.2,0.79,0.38,5.9,0.804878049,15.99953016,11.00632664,0.522894981
Justise Winslow,Mia,SF,20,18,34.7,72.4,19.8,0.118,47,0.617,190,10.55555556,0.384,4.053333333,35,1.944444444,0.2,0.388888889,12.5,4.442222222,0.355377778,0.399,10.9,5.2,8.3,3.7,15.5,1.44,0.33,6.8,1.611055556,12.73150419,8.758200542,0.370933333
Jusuf Nurkic,Den,C,22,45,17.9,37.4,22.6,0.189,113,0.496,298,6.622222222,0.507,3.357466667,0,0,0,0,6.622222222,3.357466667,0.507,0.515,8,5.8,17.8,1.3,11.1,0.56,0.8,8.8,1.245511111,22.09212547,15.19751809,0.507
Jusuf Nurkic,Por,C,22,20,29.2,60.8,25.8,0.182,97,0.66,235,11.75,0.511,6.00425,1,0.05,0,0,11.8,6.00425,0.508834746,0.545,15.2,10.4,19.7,3.2,17.8,1.25,1.9,10.9,3.201,29.3662904,20.20152974,0.508834746
Karl-Anthony Towns,Min,C,21,82,37,77,27.5,0.113,428,0.832,1205,14.69512195,0.582,8.552560976,275,3.353658537,0.367,1.230792683,18.04878049,9.783353659,0.542050676,0.618,25.1,12.3,19.4,2.7,13.2,0.7,1.26,10.2,4.342634146,32.12727351,22.10085314,0.576146959
Kawhi Leonard,San,SF,25,74,33.4,69.7,31.1,0.091,533,0.88,925,12.5,0.529,6.6125,387,5.22972973,0.38,1.987297297,17.72972973,8.599797297,0.485049543,0.61,25.5,5.8,9.8,3.5,18.9,1.8,0.74,9.6,6.338378378,33.12336253,22.78607833,0.54109375
Kay Felder,Cle,PG,21,42,9.2,19.1,24.2,0.143,49,0.714,136,3.238095238,0.404,1.308190476,22,0.523809524,0.318,0.166571429,3.761904762,1.474761905,0.392025316,0.462,4,1,5.9,1.4,22.7,0.43,0.17,7.7,0.833,15.60871748,10.73748049,0.414164557
Kelly Olynyk,Bos,C,25,75,20.5,42.7,19,0.146,123,0.732,316,4.213333333,0.608,2.561706667,192,2.56,0.354,0.90624,6.773333333,3.467946667,0.512,0.603,9,4.8,13.1,2,15.2,0.57,0.39,8.6,1.20048,21.99747058,15.13240352,0.578897638
Kelly Oubre Jr.,Was,SF,21,79,20.3,42.3,14.6,0.093,99,0.758,254,3.215189873,0.52,1.671898734,188,2.379746835,0.287,0.682987342,5.594936709,2.354886076,0.420895928,0.516,6.3,3.3,9.2,0.6,4,0.72,0.22,4.6,0.949898734,12.58266374,8.655810871,0.481932127
Kemba Walker,Cha,PG,26,79,34.7,72.2,29.2,0.095,359,0.847,847,10.72151899,0.476,5.103443038,602,7.620253165,0.399,3.040481013,18.34177215,8.143924051,0.444009662,0.569,23.2,3.9,6.2,5.5,29.1,1.08,0.27,9.1,3.849025316,26.97116524,18.55388574,0.52689372
Kenneth Faried,Den,PF,27,61,21.2,44.3,18.3,0.106,189,0.693,410,6.721311475,0.556,3.73704918,6,0.098360656,0,0,6.819672131,3.73704918,0.547980769,0.588,9.6,7.6,19.7,0.9,6.3,0.7,0.66,7.6,2.147163934,24.16406195,16.62283555,0.547980769
Kent Bazemore,Atl,SF,27,73,26.9,56,20.5,0.136,168,0.708,456,6.246575342,0.445,2.779726027,266,3.643835616,0.346,1.260767123,9.890410959,4.040493151,0.408526316,0.503,11,3.2,6.4,2.4,14.2,1.26,0.71,6.5,1.629369863,17.15219886,11.79926544,0.472263158
Kentavious Caldwell-,Det,SG,23,76,33.3,69.3,19.2,0.079,185,0.832,491,6.460526316,0.442,2.855552632,437,5.75,0.35,2.0125,12.21052632,4.868052632,0.398676724,0.519,13.8,3.3,5.4,2.5,11.2,1.18,0.16,5.8,2.025263158,15.50754755,10.66788412,0.481085129
Kevin Durant,Gol,SF,28,62,33.4,69.6,27.8,0.104,384,0.875,714,11.51612903,0.608,7.001806452,312,5.032258065,0.375,1.887096774,16.5483871,8.888903226,0.537146199,0.651,25.1,8.3,13.6,4.8,23.1,1.06,1.6,12,5.419354839,37.05809618,25.49284305,0.594163743
Kevin Love,Cle,PF,28,60,31.4,65.4,26.5,0.109,295,0.871,478,7.966666667,0.471,3.7523,389,6.483333333,0.373,2.418283333,14.45,6.170583333,0.427029988,0.573,19,11.1,19.5,1.9,9.8,0.88,0.35,9.4,4.282416667,27.4045856,18.85204237,0.510707612
Kevin Seraphin,Ind,PF,27,49,11.4,23.8,19,0.123,22,0.636,196,4,0.556,2.224,2,0.040816327,0,0,4.040816327,2.224,0.550383838,0.559,4.7,2.9,14.2,0.5,6.7,0.14,0.41,6.7,0.28555102,17.60477587,12.11060023,0.550383838
Kevon Looney,Gol,C,20,53,8.4,17.6,13.4,0.122,34,0.618,98,1.849056604,0.551,1.018830189,9,0.169811321,0.222,0.037698113,2.018867925,1.056528302,0.523327103,0.553,2.5,2.3,15.2,0.5,8.5,0.26,0.32,6.8,0.39645283,15.33889645,10.5518664,0.532663551
Khris Middleton,Mil,SG,25,29,30.7,63.9,22.5,0.148,92,0.88,229,7.896551724,0.459,3.624517241,104,3.586206897,0.433,1.552827586,11.48275862,5.177344828,0.45087988,0.57,14.7,4.2,8.1,3.4,17.5,1.41,0.24,7.7,2.791724138,21.61959528,14.8724572,0.518495496
KJ McDaniels,Hou,SF,23,29,7.3,15.2,16.5,0.121,10,0.9,41,1.413793103,0.537,0.759206897,27,0.931034483,0.333,0.310034483,2.344827586,1.069241379,0.456,0.552,2.8,1,7.7,0.1,2.7,0.24,0.28,3.6,0.310344828,11.62581791,7.997581685,0.522110294
KJ McDaniels,Bro,SF,23,20,14.7,30.6,19.3,0.144,28,0.821,62,3.1,0.565,1.7515,39,1.95,0.282,0.5499,5.05,2.3014,0.455722772,0.556,6.3,2.6,9.4,0.5,4.9,0.6,0.5,5.5,1.1494,17.63572591,12.13189125,0.510168317
Klay Thompson,Gol,SG,26,78,34,70.8,26.1,0.08,218,0.853,729,9.346153846,0.516,4.822615385,647,8.294871795,0.414,3.434076923,17.64102564,8.256692308,0.468039244,0.592,22.3,3.7,5.9,2.1,9.3,0.85,0.51,6.6,2.384025641,23.79753534,16.37069618,0.565371366
Kosta Koufos,Sac,C,27,71,20,41.6,15.3,0.127,62,0.613,391,5.507042254,0.552,3.039887324,1,0.014084507,0,0,5.521126761,3.039887324,0.550591837,0.56,6.6,5.7,16.4,0.7,5.3,0.51,0.68,6,0.535295775,17.66270771,12.15045245,0.550591837
Kris Dunn,Min,PG,22,78,17.1,35.6,14.2,0.208,59,0.61,240,3.076923077,0.404,1.243076923,73,0.935897436,0.288,0.269538462,4.012820513,1.512615385,0.376945687,0.432,3.8,2.1,7.3,2.4,19.4,1,0.46,6.3,0.461410256,13.35889285,9.189791,0.410530352
