NAME,TEAM,POS,AGE,GP,MPG,MIN%,USG%,TOr,FTA,FT%,2PAT,2PA,2P%,2PM,3PAT,3PA,3P%,3PM,FGA,FGM,FG%,TS%,PPG,RPG,TRB%,APG,AST%,SPG,BPG,VI,FTM,PER_n,PER,eFG%
Jameer Nelson,Den,PG,33,39,26.6,55.3,16.4,0.17,35,0.857,163,4.179487179,0.429,1.793,144,3.692307692,0.299,1.104,7.871794872,2.897,0.368022801,0.464,7.7,2.9,6.2,4.9,27.3,0.64,0.13,7.2,0.769102564,14.43252792,10.82439594,0.43814658
James Anderson,Sac,SG,26,51,14.1,29.5,13.7,0.18,29,0.759,92,1.803921569,0.478,0.86227451,86,1.68627451,0.267,0.450235294,3.490196078,1.312509804,0.37605618,0.469,3.5,1.7,6.5,0.8,7.7,0.41,0.27,4.8,0.431588235,9.275592407,6.956694305,0.44055618
James Ennis,Nor,SF,25,9,31.3,65.2,20,0.133,24,0.792,50,5.555555556,0.52,2.888888889,50,5.555555556,0.48,2.666666667,11.11111111,5.555555556,0.5,0.647,15.9,3.9,6.9,2,10.3,1.33,0.33,6.4,2.112,22.09467298,16.57100473,0.62
James Harden,Hou,SG,26,82,38.1,79.4,32.5,0.159,837,0.86,961,11.7195122,0.493,5.777719512,656,8,0.36,2.88,19.7195122,8.657719512,0.43904329,0.598,29,6.1,8.9,7.5,35.4,1.68,0.62,11.5,8.778292683,34.6248156,25.9686117,0.512067409
James Johnson,Tor,PF,28,57,16.2,33.8,15.9,0.167,68,0.574,174,3.052631579,0.54,1.648421053,66,1.157894737,0.303,0.350842105,4.210526316,1.999263158,0.474825,0.532,5,2.2,7.8,1.2,11.4,0.51,0.58,5.8,0.68477193,14.24391636,10.68293727,0.5164875
James Jones,Cle,SF,35,48,9.7,20.1,16.3,0.078,26,0.808,39,0.8125,0.462,0.375375,104,2.166666667,0.394,0.853666667,2.979166667,1.229041667,0.412545455,0.583,3.8,1,6.1,0.3,4.5,0.23,0.21,4.3,0.437666667,12.04222228,9.031666709,0.555818182
James Michael McAdoo,Gol,PF,23,41,6.4,13.3,20.1,0.132,49,0.531,82,2,0.537,1.074,2,0.048780488,0.5,0.024390244,2.048780488,1.098390244,0.536119048,0.554,2.9,1.4,11.9,0.4,9.2,0.24,0.2,7.3,0.634609756,16.81789665,12.61342249,0.542071429
James Young,Bos,SG,20,29,6.9,14.3,9.2,0.117,4,0.25,10,0.344827586,0.5,0.172413793,26,0.896551724,0.231,0.207103448,1.24137931,0.379517241,0.305722222,0.384,1,0.9,6.9,0.3,6,0.21,0.03,3.7,0.034482759,2.251802567,1.688851925,0.389138889
JaMychal Green,Mem,PF,25,78,18.5,38.6,19.8,0.13,137,0.752,450,5.769230769,0.478,2.757692308,45,0.576923077,0.333,0.192115385,6.346153846,2.949807692,0.464818182,0.52,7.4,4.8,14.7,0.9,7.7,0.59,0.42,6.9,1.320820513,18.13232146,13.5992411,0.479954545
Jared Cunningham,Cle,SG,24,40,8.9,18.5,16.5,0.138,48,0.625,59,1.475,0.373,0.550175,32,0.8,0.313,0.2504,2.275,0.800575,0.351901099,0.464,2.6,0.7,4.6,0.5,7.5,0.3,0.05,4.4,0.75,7.303236857,5.477427643,0.406934066
Jared Cunningham,Mil,SG,24,4,13.8,28.6,16.4,0.149,7,0.857,7,1.75,0.286,0.5005,7,1.75,0.286,0.5005,3.5,1.001,0.286,0.468,4,2.3,9.4,0.3,2.5,0.5,0,4.1,1.49975,9.556381892,7.167286419,0.3575
Jared Dudley,Was,PF,30,81,25.9,54,12.7,0.131,98,0.735,248,3.061728395,0.536,1.64108642,239,2.950617284,0.418,1.233358025,6.012345679,2.874444444,0.478090349,0.602,7.9,3.5,7.6,2.1,11.4,0.93,0.22,6,0.889259259,15.3554423,11.51658173,0.580659138
Jared Sullinger,Bos,PF,23,81,23.6,49.2,21.8,0.104,161,0.64,702,8.666666667,0.459,3.978,104,1.283950617,0.279,0.358222222,9.950617284,4.336222222,0.435774194,0.476,10.3,8.3,18.7,2.3,15.5,0.93,0.58,9.9,1.272098765,22.06300276,16.54725207,0.453774194
Jarell Eddie,Was,SF,24,26,5.6,11.8,20.7,0.014,8,1,18,0.692307692,0.278,0.192461538,47,1.807692308,0.319,0.576653846,2.5,0.769115385,0.307646154,0.46,2.4,0.9,8.8,0.2,5,0.19,0.04,5.4,0.307692308,8.152077149,6.114057862,0.422976923
Jarell Martin,Mem,PF,21,27,14.1,29.3,19.2,0.117,62,0.726,114,4.222222222,0.474,2.001333333,2,0.074074074,0,0,4.296296296,2.001333333,0.465827586,0.534,5.7,3.2,12.9,0.6,6.4,0.3,0.26,6.3,1.667111111,16.3871778,12.29038335,0.465827586
Jarrett Jack,Bro,PG,32,32,32.1,66.8,21.7,0.188,112,0.893,256,8,0.426,3.408,102,3.1875,0.304,0.969,11.1875,4.377,0.391240223,0.505,12.8,4.3,7.4,7.4,35,1.06,0.22,9.2,3.1255,21.2534436,15.9400827,0.434547486
Jason Smith,Orl,C,29,76,15.5,32.4,22.1,0.097,67,0.806,487,6.407894737,0.493,3.159092105,16,0.210526316,0.25,0.052631579,6.618421053,3.211723684,0.485270378,0.513,7.2,2.9,10.2,0.8,8.6,0.43,0.86,6.6,0.710552632,18.66897234,14.00172926,0.489246521
Jason Terry,Hou,SG,38,72,17.5,36.4,15,0.111,33,0.818,115,1.597222222,0.504,0.805,261,3.625,0.356,1.2905,5.222222222,2.0955,0.401265957,0.54,5.9,1.1,3.4,1.4,12.4,0.65,0.13,4.8,0.374916667,12.4297619,9.322321426,0.524824468
Jason Thompson,Gol,C,29,28,6.4,13.3,15.2,0.111,32,0.625,42,1.5,0.476,0.714,0,0,0,0,1.5,0.714,0.476,0.535,2.1,1.9,16.2,0.7,13.9,0.14,0.29,8.8,0.714285714,16.5943597,12.44576977,0.476
Jason Thompson,Tor,C,29,19,15.4,32.1,13,0.096,22,0.818,51,2.684210526,0.529,1.419947368,15,0.789473684,0.333,0.262894737,3.473684211,1.682842105,0.484454545,0.575,4.6,4.2,15.5,0.5,5.3,0.42,0.63,5.5,0.947157895,16.33252999,12.2493975,0.522295454
JaVale McGee,Dal,C,28,34,10.9,22.7,21.1,0.123,36,0.5,133,3.911764706,0.579,2.264911765,1,0.029411765,0,0,3.941176471,2.264911765,0.574679104,0.574,5.1,3.9,19.7,0.1,1.5,0.15,0.76,4.6,0.529411765,21.65150231,16.23862673,0.574679104
Jeff Ayres,Lac,C,28,17,6.3,13.1,13.4,0.19,6,1,22,1.294117647,0.545,0.705294118,1,0.058823529,0,0,1.352941176,0.705294118,0.521304348,0.585,1.8,1.3,11.2,0.3,6.9,0,0.18,5.6,0.352941176,9.948991196,7.461743397,0.521304348
Jeff Green,Mem,SF,29,53,29.1,60.7,20.2,0.099,155,0.8,421,7.943396226,0.47,3.733396226,136,2.566037736,0.309,0.79290566,10.50943396,4.526301887,0.430689408,0.517,12.2,4.5,8.9,1.8,10.5,0.75,0.36,6.4,2.339622642,16.35548455,12.26661341,0.468412926
Jeff Green,Lac,SF,29,27,26.3,54.7,20.4,0.075,65,0.615,190,7.037037037,0.468,3.293333333,77,2.851851852,0.325,0.926851852,9.888888889,4.220185185,0.4267603,0.496,10.9,3.4,7,1.5,8.9,0.67,0.78,5.8,1.480555556,15.15629197,11.36721898,0.473623595
Jeff Teague,Atl,PG,27,79,28.5,59.5,26.7,0.162,312,0.837,712,9.012658228,0.455,4.100759494,275,3.481012658,0.4,1.392405063,12.49367089,5.493164557,0.439675785,0.551,15.7,2.7,5.2,5.9,34.5,1.23,0.3,8.8,3.305620253,25.25747868,18.94310901,0.495400202
Jeff Withey,Uta,C,25,51,12.9,26.9,15.2,0.13,59,0.729,160,3.137254902,0.544,1.706666667,2,0.039215686,0,0,3.176470588,1.706666667,0.537283951,0.577,4.3,3.4,15.4,0.4,5,0.41,1.04,5.6,0.843352941,18.58145089,13.93608816,0.537283951
Jerami Grant,Phi,SF,21,77,26.8,55.9,18,0.129,322,0.658,453,5.883116883,0.477,2.806246753,146,1.896103896,0.24,0.455064935,7.779220779,3.261311688,0.419233723,0.506,9.7,4.7,9.5,1.8,10.4,0.7,1.65,6.5,2.751636364,17.23546219,12.92659664,0.448482471
Jeremy Evans,Dal,SF,28,30,8.4,17.5,11.7,0.109,21,0.714,32,1.066666667,0.688,0.733866667,16,0.533333333,0.25,0.133333333,1.6,0.8672,0.542,0.62,2.4,1.8,11.8,0.1,1.2,0.2,0.3,3.6,0.4998,12.12129623,9.090972175,0.583666667
Jeremy Lamb,Cha,SG,23,66,18.6,38.7,22,0.084,88,0.727,329,4.984848485,0.529,2.636984848,181,2.742424242,0.309,0.847409091,7.727272727,3.484393939,0.450921569,0.529,8.8,3.8,11.2,1.2,11,0.64,0.45,7.4,0.969333333,19.29834089,14.47375567,0.505753922
Jeremy Lin,Cha,PG,27,78,26.3,54.7,22.2,0.149,292,0.815,502,6.435897436,0.446,2.870410256,226,2.897435897,0.336,0.973538462,9.333333333,3.843948718,0.411851648,0.534,11.7,3.2,6.8,3,18.6,0.76,0.54,7.3,3.051025641,18.90952582,14.18214437,0.464005495
Jerian Grant,Nyk,PG,23,76,16.6,34.7,19,0.163,123,0.78,291,3.828947368,0.454,1.738342105,100,1.315789474,0.22,0.289473684,5.144736842,2.027815789,0.394153453,0.479,5.6,1.9,6.2,2.3,21.8,0.66,0.13,7,1.262368421,14.86664167,11.14998125,0.422286445
Jerryd Bayless,Mil,SG,27,52,28.9,60.3,16.4,0.133,90,0.778,207,3.980769231,0.406,1.616192308,230,4.423076923,0.439,1.941730769,8.403846154,3.557923077,0.423368421,0.568,10.4,2.7,5.4,3.1,16.2,0.9,0.21,6.1,1.346538462,15.95087111,11.96315333,0.538894737
Jimmy Butler,Chi,SG,26,67,36.9,76.9,24.4,0.096,475,0.832,828,12.35820896,0.49,6.055522388,206,3.074626866,0.311,0.956208955,15.43283582,7.011731343,0.454338491,0.563,20.9,5.4,7.6,4.8,21.4,1.64,0.64,8.8,5.898507463,25.489742,19.1173065,0.485318182
JJ Hickson,Den,C,27,20,15.3,31.8,21.6,0.106,59,0.458,109,5.45,0.505,2.75225,0,0,0,0,5.45,2.75225,0.505,0.508,6.9,4.4,15.8,0.8,8.7,0.5,0.6,7.6,1.3511,19.85765132,14.89323849,0.505
JJ Hickson,Was,C,27,15,8.8,18.2,24.8,0.121,44,0.432,45,3,0.556,1.668,1,0.066666667,0,0,3.066666667,1.668,0.543913043,0.528,4.6,3,19.2,0.5,8.5,0.33,0.13,8.7,1.2672,21.24677469,15.93508102,0.543913043
JJ Redick,Lac,SG,31,75,28,58.2,22.6,0.074,205,0.888,460,6.133333333,0.483,2.9624,420,5.6,0.476,2.6656,11.73333333,5.628,0.479659091,0.632,16.3,1.9,3.6,1.4,8.6,0.56,0.07,5,2.4272,20.6425359,15.48190192,0.59325
Joakim Noah,Chi,C,30,29,21.9,45.6,14.2,0.254,45,0.489,132,4.551724138,0.386,1.756965517,1,0.034482759,0,0,4.586206897,1.756965517,0.383097744,0.406,4.3,8.8,21.1,3.8,24.2,0.62,1,9.6,0.758793103,19.50241538,14.62681153,0.383097744
Jodie Meeks,Det,SG,28,3,14.5,30.2,22.8,0.044,4,1,11,3.666666667,0.273,1.001,9,3,0.444,1.332,6.666666667,2.333,0.34995,0.506,7.3,1.7,6.3,1,11.1,0,0,6.4,1.333333333,13.74989361,10.31242021,0.44985
Joe Ingles,Uta,SF,28,81,15.3,31.9,13.5,0.179,18,0.722,81,1,0.531,0.531,210,2.592592593,0.386,1.000740741,3.592592593,1.531740741,0.426360825,0.572,4.2,1.9,7.1,1.2,12.1,0.68,0.05,5.6,0.160444444,12.81714966,9.612862248,0.565639175
Joe Johnson,Bro,SF,34,57,33.9,70.7,17.7,0.15,108,0.852,379,6.649122807,0.427,2.839175439,229,4.01754386,0.371,1.490508772,10.66666667,4.329684211,0.405907895,0.512,11.8,3.9,6.5,4.1,18,0.7,0.04,6.8,1.614315789,14.88316773,11.1623758,0.475775493
Joe Johnson,Mia,SF,34,24,32.1,66.8,18.4,0.142,34,0.765,167,6.958333333,0.569,3.959291667,84,3.5,0.417,1.4595,10.45833333,5.418791667,0.518131474,0.603,13.4,2.8,5,3.6,17.9,0.88,0.08,6.4,1.08375,18.39610578,13.79707934,0.587908367
Joe Young,Ind,PG,23,41,9.4,19.5,24.6,0.154,25,0.8,124,3.024390244,0.419,1.267219512,46,1.12195122,0.217,0.243463415,4.146341463,1.510682927,0.364341176,0.425,3.8,1.2,7.1,1.6,27,0.37,0,8.3,0.487804878,13.48144856,10.11108642,0.3937
Joel Anthony,Det,C,33,19,5,10.5,7.1,0.129,8,0.75,10,0.526315789,0.6,0.315789474,0,0,0,0,0.526315789,0.315789474,0.6,0.666,0.9,1.1,12,0.1,1.5,0.11,0.63,3.7,0.315789474,10.74032609,8.055244568,0.600000001
Joffrey Lauvergne,Den,C,24,59,17.6,36.8,19.5,0.116,69,0.899,327,5.542372881,0.557,3.087101695,53,0.898305085,0.245,0.220084746,6.440677966,3.307186441,0.513484211,0.567,7.9,4.9,15.4,0.9,9.1,0.22,0.25,7.4,1.051372881,19.73863693,14.8039777,0.530569737
John Henson,Mil,C,25,57,16.8,35.1,19.1,0.157,117,0.59,290,5.087719298,0.566,2.879649123,1,0.01754386,0,0,5.105263158,2.879649123,0.564054983,0.58,7,3.9,13.2,0.9,9,0.32,1.91,6.9,1.211052632,22.35960742,16.76970556,0.564054983
John Jenkins,Dal,SG,24,21,9.2,19.2,20.1,0.129,9,0.889,51,2.428571429,0.51,1.238571429,19,0.904761905,0.158,0.142952381,3.333333333,1.38152381,0.414457143,0.466,3.3,1,6.2,0.4,7.6,0.14,0,4.8,0.381,8.079273447,6.059455085,0.4359
John Jenkins,Pho,SG,24,22,13,27.2,16.7,0.142,15,0.8,58,2.636363636,0.5,1.318181818,32,1.454545455,0.406,0.590545455,4.090909091,1.908727273,0.466577778,0.564,5,1.6,6.6,1.2,14.4,0.23,0.05,6.5,0.545454545,14.48321542,10.86241157,0.538755556
John Wall,Was,PG,25,77,36.2,75.3,28.6,0.175,344,0.791,1022,13.27272727,0.447,5.932909091,327,4.246753247,0.352,1.494857143,17.51948052,7.427766234,0.423971831,0.51,19.9,4.9,7.6,10.2,46.2,1.88,0.77,11,3.533818182,28.38052109,21.28539082,0.466634544
Johnny O’Bryant,Mil,PF,22,66,13,27.1,13.5,0.121,38,0.684,208,3.151515152,0.409,1.288969697,1,0.015151515,1,0.015151515,3.166666667,1.304121212,0.411827751,0.441,3,2.7,11.7,0.5,5.4,0.27,0.12,4.9,0.393818182,8.919295075,6.689471306,0.414220096
Jon Leuer,Pho,PF,26,67,18.7,39,19.8,0.128,101,0.762,356,5.313432836,0.511,2.715164179,110,1.641791045,0.382,0.627164179,6.955223881,3.342328358,0.480549356,0.555,8.5,5.6,16.1,1.1,9.6,0.57,0.45,8,1.148686567,21.49303376,16.11977532,0.525635193
Jonas Jerebko,Bos,PF,28,78,15.1,31.4,13.5,0.14,78,0.782,178,2.282051282,0.421,0.96074359,108,1.384615385,0.398,0.551076923,3.666666667,1.511820513,0.412314685,0.531,4.4,3.7,13,0.8,7.4,0.26,0.31,6.2,0.782,13.76059183,10.32044387,0.487461538
Jonas Valanciunas,Tor,C,23,60,25.9,54.1,20.9,0.119,213,0.761,536,8.933333333,0.565,5.047333333,0,0,0,0,8.933333333,5.047333333,0.565,0.61,12.8,9.1,20.1,0.7,4.8,0.42,1.33,6.7,2.70155,25.45226912,19.08920184,0.565
Jonathon Simmons,San,SG,26,55,14.8,30.8,18.9,0.158,92,0.75,195,3.545454545,0.533,1.889727273,47,0.854545455,0.383,0.327290909,4.4,2.217018182,0.503867769,0.586,6,1.7,6.7,1.1,10.4,0.44,0.09,6.1,1.254545455,16.23204032,12.17403024,0.541059917
Jordan Adams,Mem,SG,21,2,7.4,15.3,31.1,0.196,5,0.6,5,2.5,0.4,1,1,0.5,0,0,3,1,0.333333333,0.427,3.5,1,7.8,1.5,32.6,1.5,0,9.4,1.5,24.05590138,18.04192604,0.333333333
Jordan Clarkson,Lal,SG,23,79,32.3,67.3,22.8,0.102,204,0.804,779,9.860759494,0.467,4.604974684,319,4.037974684,0.348,1.40521519,13.89873418,6.010189873,0.43242714,0.516,15.5,4,6.6,2.4,13.8,1.11,0.09,6.6,2.076151899,17.58836682,13.19127512,0.482979053
Jordan Farmar,Mem,PG,29,12,24.3,50.6,18.9,0.147,10,1,55,4.583333333,0.473,2.167916667,45,3.75,0.356,1.335,8.333333333,3.502916667,0.42035,0.527,9.2,2.1,4.9,3.1,20.6,1.25,0.17,6.4,0.833333333,16.99610645,12.74707984,0.50045
Jordan Hamilton,Nor,SF,25,11,27.6,57.5,20.7,0.12,21,0.667,71,6.454545455,0.507,3.272454545,45,4.090909091,0.289,1.182272727,10.54545455,4.454727273,0.422431034,0.499,11.4,5.6,11.3,2.3,12.9,0.73,0.27,7.6,1.273363636,17.11966127,12.83974596,0.478487069
Jordan Hill,Ind,PF,28,73,20.7,43.2,20.3,0.132,125,0.712,548,7.506849315,0.507,3.805972603,1,0.01369863,0,0,7.520547945,3.805972603,0.506076503,0.534,8.8,6.2,16.3,1.2,9.5,0.49,0.51,7.8,1.219178082,20.33285914,15.24964435,0.506076503
Jordan McRae,Pho,PG,24,7,11.8,24.6,19.9,0.155,15,0.8,15,2.142857143,0.533,1.142142857,11,1.571428571,0.273,0.429,3.714285714,1.571142857,0.423,0.567,5.3,1.1,5.3,1.4,18.9,0.43,0,6.8,1.714285714,17.44915888,13.08686916,0.48075
Jordan McRae,Cle,PG,24,15,7.6,15.8,26.6,0.135,13,0.692,41,2.733333333,0.39,1.066,11,0.733333333,0.636,0.4664,3.466666667,1.5324,0.442038462,0.537,4.1,0.8,6,1,22.2,0,0.07,7.8,0.599733333,16.16603122,12.12452341,0.509307692
Jorge Gutierrez,Cha,PG,27,12,5.3,11,15.6,0.275,11,0.909,9,0.75,0.667,0.50025,2,0.166666667,0,0,0.916666667,0.50025,0.545727273,0.694,1.8,0.6,6,1.4,40.1,0.25,0,8.7,0.83325,19.69686888,14.77265166,0.545727273
Jose Calderon,Nyk,PG,34,72,28.1,58.6,12.6,0.154,48,0.875,252,3.5,0.496,1.736,203,2.819444444,0.414,1.16725,6.319444444,2.90325,0.459415385,0.571,7.6,3.2,6.2,4.1,22.3,0.88,0.1,6.6,0.583333333,15.36098982,11.52074237,0.551769231
Jose Juan Barea,Dal,PG,31,74,22.5,46.9,23.8,0.13,96,0.771,451,6.094594595,0.481,2.9315,260,3.513513514,0.385,1.352702703,9.608108108,4.284202703,0.445894515,0.536,10.9,2.1,5,4.1,31.5,0.35,0.03,8.1,1.000216216,19.75831511,14.81873633,0.516288326
Josh Huestis,Okc,SF,24,5,11,22.9,13,0.179,4,0,6,1.2,0.167,0.2004,6,1.2,0.667,0.8004,2.4,1.0008,0.417,0.509,2.8,2,9.9,0,0,0.2,0.4,0,0,0,0,0.58375
Josh McRoberts,Mia,PF,28,42,14.2,29.5,15,0.153,40,0.7,99,2.357142857,0.434,1.023,49,1.166666667,0.245,0.285833333,3.523809524,1.308833333,0.371425676,0.453,3.6,2.5,10,1.9,19.4,0.43,0.17,7.3,0.666666667,12.85563323,9.641724923,0.411983108
Josh Richardson,Mia,SG,22,52,21.3,44.3,13.8,0.105,63,0.667,157,3.019230769,0.446,1.346576923,115,2.211538462,0.461,1.019519231,5.230769231,2.366096154,0.452341912,0.569,6.6,2.1,5.5,1.4,9.7,0.69,0.48,5,0.808096154,13.58406922,10.18805192,0.549795956
Josh Smith,Lac,PF,30,32,14.3,29.9,23.6,0.171,42,0.595,122,3.8125,0.418,1.593625,58,1.8125,0.31,0.561875,5.625,2.1555,0.3832,0.456,5.7,3.9,14.8,1.3,14.3,0.56,1.06,8.6,0.7809375,19.13452368,14.35089276,0.433144444
Josh Smith,Hou,PF,30,23,18.3,38.1,22.1,0.167,25,0.48,84,3.652173913,0.417,1.522956522,85,3.695652174,0.271,1.001521739,7.347826087,2.524478261,0.343568047,0.419,6.6,2.9,8.8,2.1,17.7,0.7,0.57,7.5,0.52173913,13.96750494,10.4756287,0.411718935
Jrue Holiday,Nor,PG,25,65,28.2,58.7,28.9,0.14,216,0.843,676,10.4,0.478,4.9712,259,3.984615385,0.336,1.338830769,14.38461538,6.310030769,0.438665241,0.529,16.8,3,5.9,6,37.3,1.35,0.34,9.5,2.801353846,26.32333466,19.742501,0.485202139
Julius Randle,Lal,PF,21,81,28.2,58.8,21.2,0.135,270,0.715,799,9.864197531,0.436,4.300790123,36,0.444444444,0.278,0.123555556,10.30864198,4.424345679,0.429188024,0.482,11.3,10.2,19.5,1.8,11,0.65,0.36,8.4,2.383333333,19.66018454,14.74513841,0.435180838
Justin Anderson,Dal,SG,22,55,11.8,24.5,15.8,0.108,55,0.8,92,1.672727273,0.533,0.891563636,83,1.509090909,0.265,0.399909091,3.181818182,1.291472727,0.405891429,0.522,3.8,2.4,11.2,0.5,6.8,0.35,0.45,5.6,0.8,13.82202662,10.36651997,0.468734286
Justin Harper,Det,PF,26,5,7,14.6,16,0.155,2,0.5,1,0.2,0,0,9,1.8,0.444,0.7992,2,0.7992,0.3996,0.597,2.6,0.2,1.6,0,0,0.2,0,0,0.2,0,0,0.5994
Justin Holiday,Atl,SG,26,26,10.1,21,15.4,0.144,10,0.5,28,1.076923077,0.5,0.538461538,45,1.730769231,0.222,0.384230769,2.807692308,0.922692308,0.328630137,0.407,2.4,1,5.6,0.4,5.9,0.5,0.15,3.9,0.192307692,6.244621338,4.683466003,0.397054795
Justin Holiday,Chi,SG,26,27,18.9,39.4,16.6,0.135,27,0.815,95,3.518518519,0.4,1.407407407,60,2.222222222,0.433,0.962222222,5.740740741,2.36962963,0.412774194,0.527,6.5,2.3,6.5,1.7,13.2,0.7,0.56,6.2,0.815,15.37089468,11.52817101,0.496580645
Justise Winslow,Mia,SF,19,78,28.6,59.6,12.5,0.156,117,0.684,347,4.448717949,0.473,2.10424359,116,1.487179487,0.276,0.410461538,5.935897436,2.514705128,0.423643629,0.49,6.5,5.2,10.2,1.5,7.4,0.87,0.33,5.2,1.026,11.70326566,8.777449247,0.458218142
Jusuf Nurkic,Den,C,21,32,17.1,35.6,27.2,0.161,99,0.616,239,7.46875,0.423,3.15928125,3,0.09375,0,0,7.5625,3.15928125,0.417756198,0.46,8.2,5.4,17.6,1.3,12.3,0.75,1.38,9,1.90575,22.82376602,17.11782452,0.417756198
Karl-Anthony Towns,Min,C,20,82,32,66.7,24.8,0.126,275,0.811,1064,12.97560976,0.559,7.253365854,88,1.073170732,0.341,0.36595122,14.04878049,7.619317073,0.542347222,0.59,18.3,10.4,18.9,2,11.3,0.71,1.68,9.1,2.719817073,28.39643396,21.29732547,0.555371528
Kawhi Leonard,San,SF,24,72,33.1,68.9,25.8,0.078,334,0.874,799,11.09722222,0.528,5.859333333,291,4.041666667,0.443,1.790458333,15.13888889,7.649791667,0.505307339,0.616,21.2,6.8,11.8,2.6,13,1.78,0.99,8.7,4.054388889,29.52757784,22.14568338,0.564441743
Keith Appling,Orl,PG,23,5,5.4,11.2,19.5,0.253,2,1,5,1,0.4,0.4,3,0.6,0,0,1.6,0.4,0.25,0.338,1.2,0.2,2.1,0.2,5,0.2,0,2.7,0.4,-1.743130316,-1.307347737,0.25
Kelly Olynyk,Bos,C,24,69,20.2,42.1,20.9,0.108,128,0.75,346,5.014492754,0.486,2.437043478,210,3.043478261,0.405,1.232608696,8.057971014,3.669652174,0.455406475,0.561,10,4.1,10.7,1.5,11.9,0.75,0.48,7.8,1.391304348,21.34624836,16.00968627,0.531890288
Kelly Oubre,Was,SF,20,63,10.7,22.2,17.4,0.128,49,0.633,132,2.095238095,0.492,1.030857143,79,1.253968254,0.316,0.396253968,3.349206349,1.427111111,0.426104265,0.507,3.7,2.1,11.1,0.2,2.8,0.35,0.11,4.3,0.492333333,11.79152141,8.843641057,0.485260663
Kemba Walker,Cha,PG,25,81,35.6,74.2,26.5,0.101,438,0.847,841,10.38271605,0.459,4.765666667,490,6.049382716,0.371,2.244320988,16.43209877,7.009987654,0.426603306,0.554,20.9,4.4,6.8,5.2,25.7,1.57,0.48,8.8,4.580074074,25.13269575,18.84952181,0.494894064
Kendall Marshall,Phi,PG,24,30,13.3,27.8,18.3,0.258,13,0.692,69,2.3,0.391,0.8993,49,1.633333333,0.327,0.5341,3.933333333,1.4334,0.364423729,0.449,3.7,0.9,3.8,2.4,28.4,0.53,0.07,6,0.299866667,12.27864954,9.208987156,0.432317797
Kendrick Perkins,Nor,C,31,37,14.6,30.5,10.4,0.323,25,0.44,75,2.027027027,0.533,1.080405405,0,0,0,0,2.027027027,1.080405405,0.533,0.529,2.5,3.5,13.1,0.8,7.9,0.3,0.3,5.2,0.297297297,10.99822205,8.248666541,0.533
Kenneth Faried,Den,PF,26,67,25.3,52.7,21,0.112,222,0.613,624,9.313432836,0.558,5.196895522,2,0.029850746,0.5,0.014925373,9.343283582,5.211820896,0.557814696,0.577,12.5,8.7,19,1.2,8.1,0.48,0.9,8,2.031134328,24.47963602,18.35972701,0.558613419
Kent Bazemore,Atl,SF,26,75,27.8,57.9,20,0.148,151,0.815,420,5.6,0.502,2.8112,305,4.066666667,0.357,1.4518,9.666666667,4.263,0.441,0.551,11.6,5.1,9.9,2.3,12.8,1.31,0.51,7.4,1.640866667,19.74055165,14.80541374,0.516093103
Kentavious Caldwell-Pope,Det,SG,22,76,36.7,76.4,18.2,0.09,228,0.811,591,7.776315789,0.489,3.802618421,369,4.855263158,0.309,1.500276316,12.63157895,5.302894737,0.4198125,0.521,14.5,3.7,5.5,1.8,7.8,1.45,0.22,5,2.433,14.85206245,11.13904684,0.479198437
Kevin Durant,Okc,SF,27,72,35.8,74.6,30.6,0.135,498,0.898,900,12.5,0.569,7.1125,481,6.680555556,0.387,2.585375,19.18055556,9.697875,0.505609703,0.634,28.2,8.2,12.4,5,24.2,0.96,1.18,11.7,6.211166667,36.12332305,27.09249229,0.573005431
Kevin Garnett,Min,PF,39,38,14.6,30.5,11.3,0.114,21,0.667,114,3,0.474,1.422,1,0.026315789,0,0,3.026315789,1.422,0.469878261,0.491,3.2,3.9,15.7,1.6,16.4,0.74,0.26,7.4,0.368605263,15.81198313,11.85898735,0.469878261
Kevin Love,Cle,PF,27,77,31.5,65.6,23.4,0.113,314,0.822,538,6.987012987,0.467,3.262935065,439,5.701298701,0.36,2.052467532,12.68831169,5.315402597,0.418921187,0.553,16,9.9,17.8,2.4,12.2,0.75,0.53,9.2,3.352051948,23.76365721,17.82274291,0.499801433
Kevin Martin,Min,SG,32,39,21.4,44.6,23.5,0.094,142,0.88,231,5.923076923,0.381,2.256692308,103,2.641025641,0.369,0.974538462,8.564102564,3.231230769,0.377299401,0.523,10.6,2.1,5.6,1.2,8.8,0.44,0.03,5.6,3.204102564,15.81051428,11.85788571,0.434196108
Kevin Martin,San,SG,32,16,16.3,33.9,19.5,0.117,30,0.933,53,3.3125,0.358,1.185875,32,2,0.344,0.688,5.3125,1.873875,0.352729412,0.504,6.2,1.8,6.3,0.8,6.4,0.56,0.13,5.1,1.749375,12.81196805,9.608976036,0.417482353
Kevin Seraphin,Nyk,C,26,48,11,22.9,22.2,0.167,23,0.826,203,4.229166667,0.414,1.750875,2,0.041666667,0,0,4.270833333,1.750875,0.409960976,0.435,3.9,2.6,13.1,1,14.8,0.17,0.75,7.9,0.395791667,15.00167681,11.25125761,0.409960976
