NAME,TEAM,POS,AGE,GP,MPG,MIN%,USG%,TOr,FTA,FT%,2PAT,2PA,2P%,2PM,3PAT,3PA,3P%,3PM,FGA,FGM,FG%,TS%,PPG,RPG,TRB%,APG,AST%,SPG,BPG,VI,FTM,PER_n,PER,eFG%
Mo Williams,Lac,PG,29,51,28.1,57.9,22.9,0.117,76,0.895,359,7.039215686,0.448,3.153568627,234,4.588235294,0.385,1.766470588,11.62745098,4.920039216,0.423139966,0.527,12.9,1.9,4,3.1,18.6,0.96,0.12,6,1.33372549,18.29057035,13.90083347,0.49910118
Monta Ellis,Gol,SG,26,37,36.7,75.8,30.9,0.135,186,0.812,548,14.81081081,0.465,6.887027027,156,4.216216216,0.321,1.353405405,19.02702703,8.240432432,0.433090909,0.516,21.9,3.4,5.3,6,29.5,1.51,0.32,8.3,4.081945946,26.44637246,20.09924307,0.46865625
Monta Ellis,Mil,SG,26,21,35.8,74.1,25.2,0.126,89,0.764,291,13.85714286,0.457,6.332714286,45,2.142857143,0.267,0.572142857,16,6.904857143,0.431553571,0.493,17.6,3.5,5.4,5.9,27.5,1.38,0.29,8,3.237904762,22.80829845,17.33430682,0.449433036
Martell Webster,Min,SF,25,47,24,49.6,13.8,0.132,72,0.792,163,3.468085106,0.479,1.661212766,109,2.319148936,0.339,0.786191489,5.787234043,2.447404255,0.422897059,0.533,6.9,3.6,8.2,0.9,5.6,0.66,0.36,4.7,1.213276596,13.72217962,10.42885651,0.490821691
Nate Robinson,Gol,PG,27,51,23.2,48,23.8,0.123,113,0.832,303,5.941176471,0.459,2.727,181,3.549019608,0.365,1.295392157,9.490196078,4.022392157,0.423847107,0.534,11.2,2,4.8,4.5,32.1,1.16,0.02,8,1.84345098,23.81510582,18.09948042,0.492096074
Nazr Mohammed,Okc,C,34,63,10.8,22.3,13.7,0.126,23,0.565,168,2.666666667,0.47,1.253333333,2,0.031746032,0,0,2.698412698,1.253333333,0.464470588,0.475,2.7,2.7,14.3,0.2,3.2,0.32,0.59,4.2,0.206269841,12.96571229,9.853941338,0.464470588
Nene Hilario,Den,C,29,28,29.3,59.3,22.6,0.185,133,0.677,279,9.964285714,0.513,5.111678571,2,0.071428571,0,0,10.03571429,5.111678571,0.509348754,0.554,13.4,7.4,14.8,2.2,11.8,1.29,0.89,8.2,3.21575,26.35833127,20.03233177,0.509348754
Nene Hilario,Was,C,29,11,25.6,52.8,23.3,0.13,35,0.657,110,10,0.618,6.18,2,0.181818182,0,0,10.18181818,6.18,0.606964286,0.624,14.5,7.5,16.7,1.7,13,0.55,1.18,8.9,2.090454545,30.5839745,23.24382062,0.606964286
Nick Collison,Okc,PF,31,63,20.6,42.4,10.1,0.211,62,0.71,200,3.174603175,0.6,1.904761905,1,0.015873016,0,0,3.19047619,1.904761905,0.597014925,0.622,4.5,4.3,12.1,1.3,9.4,0.52,0.44,5.7,0.698730159,15.25148939,11.59113193,0.597014926
Nick Young,Was,SG,26,40,30.1,62.5,26.3,0.084,130,0.862,393,9.825,0.425,4.175625,197,4.925,0.371,1.827175,14.75,6.0028,0.406969492,0.514,16.6,2.4,4.6,1.2,6.8,0.75,0.28,4.8,2.8015,18.82226901,14.30492445,0.468907627
Nick Young,Lac,SG,26,22,23.4,47.6,21,0.102,39,0.821,108,4.909090909,0.426,2.091272727,85,3.863636364,0.353,1.363863636,8.772727273,3.455136364,0.393849741,0.509,9.7,1.6,4.2,0.5,3.2,0.64,0.27,3.4,1.455409091,13.67811567,10.39536791,0.471582902
Nicolas Batum,Por,SF,23,59,30.1,62.2,20.6,0.112,159,0.836,367,6.220338983,0.496,3.085288136,274,4.644067797,0.391,1.815830508,10.86440678,4.901118644,0.451117005,0.575,13.9,4.6,8.9,1.4,8,0.97,1.02,5.9,2.252949153,21.32341675,16.20579673,0.534684867
Nikola Pekovic,Min,C,26,47,26.7,55.2,22.1,0.141,187,0.743,454,9.659574468,0.564,5.448,0,0,0,0,9.659574468,5.448,0.564,0.607,13.9,7.4,15.3,0.7,4.6,0.62,0.66,6.2,2.956191489,26.77819189,20.35142584,0.564
Nikola Vucevic,Phi,C,21,51,15.7,32.5,19.9,0.097,34,0.529,283,5.549019608,0.452,2.508156863,8,0.156862745,0.375,0.058823529,5.705882353,2.566980392,0.449883162,0.462,5.5,4.8,17,0.6,6.3,0.39,0.67,6.4,0.352666667,17.05700041,12.96332031,0.455037801
Nolan Smith,Por,PG,23,44,12.1,24.9,20.1,0.179,28,0.714,135,3.068181818,0.4,1.227272727,45,1.022727273,0.289,0.295568182,4.090909091,1.522840909,0.37225,0.434,3.8,1.3,6.1,1.4,18.6,0.41,0.07,6.3,0.454363636,12.08675884,9.185936719,0.408375
Norris Cole,Mia,PG,23,65,19.2,39.5,22,0.177,85,0.776,374,5.753846154,0.417,2.399353846,76,1.169230769,0.276,0.322707692,6.923076923,2.722061538,0.393186667,0.452,6.8,1.4,4.4,2,17.2,0.68,0.03,5.6,1.014769231,13.50843451,10.26641022,0.416493333
O.J. Mayo,Mem,SG,24,66,26.6,55.1,24.1,0.133,172,0.773,461,6.984848485,0.434,3.031424242,275,4.166666667,0.364,1.516666667,11.15151515,4.548090909,0.407845109,0.513,12.6,3.2,7,2.6,16.3,1.09,0.35,7.1,2.014484848,20.51644688,15.59249963,0.475847826
Omer Asik,Chi,C,25,66,14.5,30.1,12.8,0.252,103,0.456,156,2.363636364,0.506,1.196,0,0,0,0,2.363636364,1.196,0.506,0.509,3.1,5.3,20.4,0.5,4.8,0.47,1.03,5.6,0.711636364,18.84918291,14.32537901,0.506
Omri Casspi,Cle,SF,23,65,20.4,42.2,17.7,0.122,108,0.685,244,3.753846154,0.463,1.738030769,168,2.584615385,0.315,0.814153846,6.338461538,2.552184615,0.402650485,0.499,7.1,3.5,9.8,1,8.5,0.57,0.32,5.7,1.138153846,15.30903332,11.63486532,0.466873786
Patrick Mills,San,PG,23,16,16.1,32.6,28.9,0.16,15,1,74,4.625,0.527,2.437375,56,3.5,0.429,1.5015,8.125,3.938875,0.484784615,0.604,10.3,1.8,6.2,2.4,26.4,0.63,0.06,8.8,0.9375,27.49521704,20.89636495,0.577184615
Patrick Patterson,Hou,PF,22,64,23,47.1,18.1,0.084,57,0.702,508,7.9375,0.443,3.5163125,3,0.046875,0,0,7.984375,3.5163125,0.440399217,0.457,7.7,4.5,11.3,0.8,5.8,0.42,0.56,5.3,0.62521875,13.45297836,10.22426355,0.440399217
Pau Gasol,Lal,PF,31,65,37.2,76.4,22.2,0.121,261,0.782,889,13.67692308,0.508,6.947876923,28,0.430769231,0.25,0.107692308,14.10769231,7.055569231,0.500122137,0.547,17.4,10.4,15.7,3.7,17.5,0.57,1.35,9.4,3.140030769,25.69599073,19.52895296,0.503938931
Paul George,Ind,SF,21,66,29.5,60.9,19.5,0.14,182,0.802,405,6.136363636,0.472,2.896363636,234,3.545454545,0.385,1.365,9.681818182,4.261363636,0.440140845,0.555,12.1,5.6,10.7,2.4,13.6,1.64,0.58,7.4,2.211575758,22.31601455,16.96017106,0.510633803
Paul Millsap,Uta,PF,26,64,32.6,66.6,23.3,0.103,255,0.792,830,12.96875,0.505,6.54921875,31,0.484375,0.226,0.10946875,13.453125,6.6586875,0.494954704,0.545,16.6,8.8,15.5,2.3,12.5,1.84,0.83,8.5,3.155625,27.50139144,20.9010575,0.499023229
Paul Pierce,Bos,SF,34,61,33.8,70,28.2,0.142,344,0.852,617,10.1147541,0.476,4.814622951,273,4.475409836,0.366,1.638,14.59016393,6.452622951,0.442258427,0.567,19.4,5.2,9.1,4.5,24.4,1.15,0.43,9.1,4.804721311,28.30528115,21.51201367,0.498392135
Quentin Richardson,Orl,SF,31,48,17.9,36.8,13.1,0.121,30,0.833,76,1.583333333,0.421,0.666583333,121,2.520833333,0.347,0.874729167,4.104166667,1.5413125,0.375548223,0.511,4.5,2.6,8.3,0.8,7.1,0.58,0.13,4.7,0.520625,11.27483324,8.568873262,0.482114213
Quincy Pondexter,Mem,SF,23,64,15.4,32,13.4,0.103,53,0.623,166,2.59375,0.518,1.3435625,73,1.140625,0.301,0.343328125,3.734375,1.686890625,0.451719665,0.517,4.2,2,7.4,0.4,4.2,0.42,0.08,3.9,0.515921875,10.91816583,8.29780603,0.497688285
Raja Bell,Uta,SG,35,34,23.2,46.5,11.7,0.102,25,0.84,87,2.558823529,0.54,1.381764706,87,2.558823529,0.391,1.0005,5.117647059,2.382264706,0.4655,0.586,6.4,1.4,3.6,1.1,7.1,0.38,0.06,3.7,0.617647059,10.75687895,8.175228003,0.56325
Rajon Rondo,Bos,PG,25,53,36.7,75.9,20.8,0.228,181,0.597,530,10,0.464,4.64,42,0.79245283,0.238,0.188603774,10.79245283,4.828603774,0.447405594,0.483,11.9,4.8,7.8,11.7,52.8,1.79,0.06,9.5,2.038811321,24.66452724,18.7450407,0.456143357
Ramon Sessions,Cle,PG,25,41,24.3,50,22.6,0.164,147,0.83,292,7.12195122,0.394,2.80604878,62,1.512195122,0.419,0.633609756,8.634146341,3.439658537,0.398378531,0.514,10.5,3.1,7.2,5.2,37.5,0.66,0.02,9.1,2.975853659,23.6835729,17.9995154,0.435070622
Ramon Sessions,Lal,PG,25,23,30.2,60.5,20.7,0.188,101,0.713,176,7.652173913,0.477,3.650086957,35,1.52173913,0.486,0.739565217,9.173913043,4.389652174,0.478492891,0.57,12.7,3.8,7,6.2,33.4,0.74,0.09,8.9,3.131,24.69168569,18.76568113,0.518800948
Randy Foye,Lac,PG,28,65,25.7,53.1,20.8,0.097,85,0.859,315,4.846153846,0.41,1.986923077,329,5.061538462,0.386,1.953753846,9.907692308,3.940676923,0.39773913,0.522,11,2.1,4.9,2.2,14.3,0.71,0.37,5.8,1.123307692,16.50515264,12.54391601,0.496336956
Rashard Lewis,Was,SF,32,28,25.8,53.6,16.7,0.119,37,0.838,153,5.464285714,0.451,2.464392857,68,2.428571429,0.235,0.570714286,7.892857143,3.035107143,0.384538462,0.457,7.8,3.9,8.6,1,5.8,0.82,0.36,4.8,1.107357143,12.44861346,9.460946229,0.420692308
Rasual Butler,Tor,SF,32,34,13.2,27,16.1,0.098,12,0.583,56,1.647058824,0.357,0.588,77,2.264705882,0.273,0.618264706,3.911764706,1.206264706,0.308368421,0.398,3.2,1.9,8.6,0.6,6.9,0.21,0.15,4.7,0.205764706,6.93616802,5.271487695,0.387394737
Ray Allen,Bos,SG,36,46,33.8,69.8,18.8,0.112,106,0.915,259,5.630434783,0.463,2.606891304,234,5.086956522,0.453,2.304391304,10.7173913,4.911282609,0.45825355,0.607,14.2,3.1,5.4,2.4,11.9,1.07,0.17,5.6,2.108478261,18.8715828,14.34240293,0.565760649
Raymond Felton,Por,PG,27,60,31.6,65.2,20.9,0.195,124,0.806,439,7.316666667,0.453,3.31445,203,3.383333333,0.305,1.031916667,10.7,4.346366667,0.406202492,0.491,11.4,2.5,4.6,6.5,33.5,1.3,0.17,7.2,1.665733333,19.4338529,14.76972821,0.454422897
Reggie Evans,Lac,PF,31,56,13.6,28,8.9,0.299,71,0.507,72,1.285714286,0.472,0.606857143,0,0,0,0,1.285714286,0.606857143,0.472,0.504,1.9,4.8,21.2,0.3,3.1,0.55,0.11,4.1,0.642803571,13.74869515,10.44900831,0.472
Reggie Jackson,Okc,SG,21,45,11,22.5,19,0.173,29,0.862,97,2.155555556,0.392,0.844977778,62,1.377777778,0.21,0.289333333,3.533333333,1.134311111,0.321031447,0.408,3.1,1.2,6.1,1.6,21.6,0.56,0.02,6.6,0.555511111,12.43845707,9.453227373,0.361974843
Reggie Williams,Cha,SF,25,33,22.4,46.4,19.1,0.108,40,0.725,149,4.515151515,0.49,2.212424242,107,3.242424242,0.308,0.998666667,7.757575758,3.211090909,0.413929688,0.501,8.3,2.8,7.2,1.8,14.8,0.61,0.09,6.2,0.878787879,15.04753841,11.43612919,0.478296875
Richard Hamilton,Chi,SG,33,28,24.7,50.7,24.7,0.131,37,0.784,264,9.428571429,0.466,4.393714286,46,1.642857143,0.37,0.607857143,11.07142857,5.001571429,0.451754839,0.5,11.6,2.4,5.3,3,21.3,0.43,0.04,7.1,1.036,17.91682141,13.61678427,0.479206452
Richard Jefferson,San,SF,31,41,28.3,58.3,14.7,0.086,50,0.7,129,3.146341463,0.403,1.26797561,190,4.634146341,0.421,1.95097561,7.780487805,3.21895122,0.413721003,0.556,9.2,3.5,7.1,1.3,6.7,0.61,0.29,4.9,0.853658537,13.79993478,10.48795044,0.539097179
Richard Jefferson,Gol,SF,31,22,26.2,53.8,16.2,0.089,35,0.686,90,4.090909091,0.422,1.726363636,79,3.590909091,0.418,1.501,7.681818182,3.227363636,0.420130178,0.54,9,3.5,7.5,1.5,8.7,0.55,0.27,5.5,1.091363636,14.91786522,11.33757757,0.517828402
Ricky Rubio,Min,PG,21,41,34,70.2,18.8,0.222,157,0.803,295,7.195121951,0.363,2.611829268,94,2.292682927,0.34,0.779512195,9.487804878,3.391341463,0.357442159,0.476,10.6,4.2,6.8,8.2,37.7,2.22,0.2,8.4,3.074902439,22.63883005,17.20551084,0.398521851
Robin Lopez,Pho,C,23,64,13.8,28.7,19.2,0.115,140,0.714,269,4.203125,0.461,1.937640625,0,0,0,0,4.203125,1.937640625,0.461,0.526,5.4,3.3,13.4,0.3,3.5,0.28,0.94,5.1,1.561875,20.61619668,15.66830947,0.461
Rodney Stuckey,Det,PG,25,55,29.7,61.3,23.9,0.126,320,0.834,493,8.963636364,0.452,4.051563636,104,1.890909091,0.317,0.599418182,10.85454545,4.650981818,0.428482412,0.55,14.8,2.6,5.2,3.8,22.9,0.8,0.18,7.1,4.852363636,24.08638572,18.30565314,0.456093803
Rodrigue Beaubois,Dal,PG,24,53,21.5,44.1,22.2,0.128,69,0.841,313,5.905660377,0.479,2.828811321,132,2.490566038,0.288,0.717283019,8.396226415,3.54609434,0.42234382,0.496,8.9,2.8,7.4,2.9,22.9,1.06,0.53,7.7,1.094886792,20.1726828,15.33123893,0.465058427
Roger Mason Jr.,Was,SG,31,52,13.2,27.4,19.7,0.106,27,0.778,104,2,0.423,0.846,154,2.961538462,0.383,1.134269231,4.961538462,1.980269231,0.399124031,0.53,5.5,1.3,5.7,0.9,11.2,0.25,0.1,5.6,0.403961538,13.97889663,10.62396144,0.513430233
Ronnie Brewer,Chi,SG,26,66,24.6,50.9,15.4,0.108,100,0.56,376,5.696969697,0.455,2.592121212,69,1.045454545,0.275,0.2875,6.742424242,2.879621212,0.427089888,0.465,6.9,3.5,7.9,2.1,12.9,1.08,0.32,6,0.848484848,14.498141,11.01858716,0.448410112
Ronnie Price,Pho,PG,28,36,14.2,29.5,16.6,0.246,25,0.8,86,2.388888889,0.419,1.000944444,44,1.222222222,0.295,0.360555556,3.611111111,1.3615,0.377030769,0.465,3.6,1.6,6.2,1.9,19,0.94,0.08,6.3,0.555555556,14.64647043,11.13131753,0.426953846
Ronny Turiaf,Mia,C,29,13,16.8,32.8,10.1,0.168,22,0.591,29,2.230769231,0.552,1.231384615,1,0.076923077,0,0,2.307692308,1.231384615,0.5336,0.567,3.5,4.5,15.9,0.4,3.3,0.62,1.08,4.4,1.000153846,17.09759861,12.99417495,0.5336
Roy Hibbert,Ind,C,25,65,29.6,61.1,21.2,0.142,239,0.711,667,10.26153846,0.498,5.110246154,1,0.015384615,0,0,10.27692308,5.110246154,0.497254491,0.539,12.8,8.8,16.7,1.7,10,0.51,1.98,7.8,2.614292308,24.93890014,18.9535641,0.497254491
Royal Ivey,Okc,PG,30,34,10.2,20.9,11.1,0.105,8,0.125,20,0.588235294,0.4,0.235294118,53,1.558823529,0.34,0.53,2.147058824,0.765294118,0.356438356,0.464,2.1,0.7,3.9,0.3,4.1,0.41,0,3,0.029411765,5.455325221,4.146047168,0.479863014
Rudy Fernandez,Den,SG,26,31,22.7,46.1,18,0.141,43,0.698,103,3.322580645,0.573,1.90383871,122,3.935483871,0.328,1.29083871,7.258064516,3.194677419,0.440155556,0.549,8.6,2.1,5.4,2.4,16.1,1,0.1,6.2,0.968193548,17.71011627,13.45968836,0.52908
Rudy Gay,Mem,SF,25,65,37.1,76.7,25.3,0.12,263,0.791,894,13.75384615,0.482,6.629353846,173,2.661538462,0.312,0.8304,16.41538462,7.459753846,0.454436739,0.521,19,6.4,10.1,2.3,10.9,1.46,0.85,7.1,3.200507692,22.83308071,17.35314134,0.479730084
Russell Westbrook,Okc,PG,23,66,35.1,72.5,32.9,0.142,413,0.823,1070,16.21212121,0.482,7.814242424,195,2.954545455,0.318,0.939545455,19.16666667,8.753787879,0.456719368,0.538,23.6,4.6,7.4,5.5,30.1,1.7,0.3,9.6,5.149984848,31.26480326,23.76125048,0.481229249
Ryan Anderson,Orl,PF,23,61,32,66.1,21.4,0.064,171,0.877,335,5.491803279,0.496,2.723934426,422,6.918032787,0.393,2.718786885,12.40983607,5.442721311,0.438581242,0.589,16.1,7.7,13.9,0.9,5.1,0.82,0.43,6,2.45847541,22.82795057,17.34924243,0.548122853
Ryan Gomes,Lac,PF,29,32,13.1,26.9,12.6,0.131,11,0.727,66,2.0625,0.409,0.8435625,29,0.90625,0.138,0.1250625,2.96875,0.968625,0.326273684,0.371,2.3,1.9,8.7,0.4,4.1,0.5,0,3.7,0.24990625,5.989603577,4.552098719,0.347336842
Ryan Hollins,Cle,PF,27,24,14.9,30.4,13.1,0.23,55,0.6,56,2.333333333,0.5,1.166666667,0,0,0,0,2.333333333,1.166666667,0.5,0.555,3.7,2.3,8.9,0.3,2.7,0.17,0.5,3.7,1.375,13.58065687,10.32129922,0.5
Ryan Hollins,Bos,PF,27,15,10.5,21.3,14.6,0.23,20,0.3,28,1.866666667,0.643,1.200266667,0,0,0,0,1.866666667,1.200266667,0.643,0.571,2.8,1.7,9.7,0.2,3.1,0.07,0.33,3.7,0.4,12.52838546,9.521572947,0.643
Sam Young,Mem,SG,26,21,11.2,22.9,18.7,0.093,12,0.833,74,3.523809524,0.432,1.522285714,9,0.428571429,0,0,3.952380952,1.522285714,0.385156627,0.419,3.5,2,10.2,0.4,6.1,0.52,0.1,5,0.476,11.21040007,8.519904052,0.385156626
Samardo Samuels,Cle,PF,22,54,15.1,31.2,18.7,0.165,117,0.701,231,4.277777778,0.455,1.946388889,0,0,0,0,4.277777778,1.946388889,0.455,0.517,5.4,3.4,12.6,0.4,4.2,0.37,0.37,5.1,1.518833333,17.75082821,13.49062944,0.455
Samuel Dalembert,Hou,C,30,65,22,45.3,16.7,0.156,113,0.796,394,6.061538462,0.508,3.079261538,1,0.015384615,0,0,6.076923077,3.079261538,0.506713924,0.551,7.5,7,18.5,0.5,3.6,0.57,1.71,5.4,1.383815385,21.74288392,16.52459178,0.506713924
Sasha Pavlovic,Bos,SF,28,45,11.5,23.8,14,0.132,8,0.375,70,1.555555556,0.471,0.732666667,58,1.288888889,0.293,0.377644444,2.844444444,1.110311111,0.39034375,0.456,2.7,1.6,8.2,0.4,5.4,0.44,0.33,4.2,0.066666667,9.158133528,6.960181481,0.456726562
Sebastian Telfair,Pho,PG,26,60,14.7,30.7,22.6,0.155,67,0.791,237,3.95,0.456,1.8012,105,1.75,0.314,0.5495,5.7,2.3507,0.412403509,0.495,6.1,1.5,5.9,2.3,24.9,0.68,0.2,7.5,0.883283333,19.30122821,14.66893344,0.460605263
Semih Erden,Cle,C,25,28,11.7,23.9,14.8,0.148,41,0.512,74,2.642857143,0.527,1.392785714,0,0,0,0,2.642857143,1.392785714,0.527,0.538,3.5,2.6,12.5,0.3,4.7,0.36,0.18,4.8,0.749714286,15.6014699,11.85711712,0.527
Serge Ibaka,Okc,PF,22,66,27,55.7,15.8,0.127,118,0.661,487,7.378787879,0.536,3.955030303,3,0.045454545,0.333,0.015136364,7.424242424,3.970166667,0.534757143,0.556,9.1,7.5,16,0.4,2.5,0.5,3.65,4.5,1.181787879,22.36479832,16.99724672,0.535776531
Shane Battier,Mia,SF,33,65,22.9,47.1,10.8,0.107,37,0.622,109,1.676923077,0.468,0.7848,183,2.815384615,0.339,0.954415385,4.492307692,1.739215385,0.38715411,0.504,4.8,2.4,6.3,1.3,8,0.98,0.51,4.3,0.354061538,11.06977704,8.41303055,0.493381849
Shannon Brown,Pho,SG,26,59,23.5,49,23.1,0.091,99,0.808,410,6.949152542,0.446,3.099322034,188,3.186440678,0.362,1.153491525,10.13559322,4.252813559,0.419591973,0.507,11,2.6,6.3,1.2,8.1,0.75,0.25,5.5,1.35579661,17.10554225,13.00021211,0.476494983
Shaun Livingston,Mil,PG,26,58,18.6,38.7,15.2,0.178,79,0.785,268,4.620689655,0.466,2.153241379,3,0.051724138,0.667,0.0345,4.672413793,2.187741379,0.468225092,0.52,5.5,2.1,6.3,2.1,16.8,0.47,0.34,6.2,1.069224138,15.56903071,11.83246334,0.471916974
Shawn Marion,Dal,SF,33,63,30.3,62.2,19.1,0.125,93,0.796,578,9.174603175,0.464,4.257015873,68,1.079365079,0.294,0.317333333,10.25396825,4.574349206,0.446105263,0.488,10.6,7.4,13.7,2.1,11.6,1.08,0.56,7.2,1.175047619,18.20921648,13.83900452,0.461578947
Shawne Williams,Njn,SF,26,25,20.4,42.2,14.8,0.079,11,0.727,60,2.4,0.35,0.84,87,3.48,0.241,0.83868,5.88,1.67868,0.285489796,0.372,4.5,2.7,7.7,0.6,5,0.4,0.44,3.8,0.31988,6.448276348,4.900690024,0.356806122
Shelden Williams,Njn,PF,28,58,21.8,45.2,11.3,0.215,104,0.731,199,3.431034483,0.482,1.653758621,0,0,0,0,3.431034483,1.653758621,0.482,0.547,4.6,6,16.1,0.6,4.4,0.81,0.67,4.7,1.310758621,16.13198202,12.26030634,0.482
Shelvin Mack,Was,SG,21,64,12,24.9,17.2,0.163,59,0.712,178,2.78125,0.427,1.18759375,42,0.65625,0.286,0.1876875,3.4375,1.37528125,0.400081818,0.468,3.6,1.4,6.7,2,26.5,0.44,0.03,7.2,0.656375,15.36242787,11.67544518,0.427381818
Solomon Jones,Nor,C,27,11,17.6,35.3,18,0.176,18,0.833,53,4.818181818,0.434,2.091090909,0,0,0,0,4.818181818,2.091090909,0.434,0.501,5.5,3.7,12.6,0.6,6,0.45,0.55,5.2,1.363090909,15.91714715,12.09703183,0.434
Spencer Hawes,Phi,PF,23,37,24.6,50.9,20.5,0.138,55,0.727,307,8.297297297,0.498,4.132054054,12,0.324324324,0.25,0.081081081,8.621621622,4.213135135,0.488670846,0.517,9.6,7.3,16.4,2.6,17.8,0.43,1.3,9.2,1.080675676,22.81832689,17.34192844,0.493373041
Stephen Curry,Gol,PG,23,26,28,57.6,24.2,0.17,47,0.809,175,6.730769231,0.514,3.459615385,121,4.653846154,0.455,2.1175,11.38461538,5.577115385,0.489881757,0.605,14.7,3.4,6.9,5.3,32.5,1.5,0.31,9.2,1.462423077,27.83022527,21.1509712,0.582880068
Stephen Jackson,Mil,SF,33,26,27.2,56.4,22.7,0.181,60,0.833,164,6.307692308,0.409,2.579846154,108,4.153846154,0.278,1.154769231,10.46153846,3.734615385,0.356985294,0.459,10.5,3.2,6.4,3,16.7,1,0.23,6.8,1.922307692,16.5685548,12.59210165,0.412176471
Malcolm Lee,San,SF,33,21,23.6,48.1,19.7,0.173,54,0.815,91,4.333333333,0.473,2.049666667,62,2.952380952,0.306,0.903428571,7.285714286,2.953095238,0.405326797,0.529,8.9,3.9,9.4,2,11.9,1.33,0.33,7,2.095714286,20.27453243,15.40864465,0.467326797
Steve Blake,Lal,PG,31,53,23.1,47.3,13.2,0.205,27,0.778,110,2.075471698,0.436,0.90490566,158,2.981132075,0.335,0.998679245,5.056603774,1.903584906,0.376455224,0.493,5.2,1.6,3.9,3.3,21.1,0.72,0.04,5.2,0.396339623,11.96917877,9.096575866,0.475205224
Steve Nash,Pho,PG,37,62,31.4,65.5,19.7,0.271,142,0.894,414,6.677419355,0.58,3.872903226,141,2.274193548,0.39,0.886935484,8.951612903,4.75983871,0.53172973,0.625,12.5,3,5.4,10.7,53.5,0.61,0.13,9.4,2.047548387,27.72683278,21.07239291,0.58127027
Steve Novak,Nyk,SF,28,54,18.7,38.7,16.4,0.057,26,0.846,55,1.018518519,0.509,0.518425926,283,5.240740741,0.47,2.463148148,6.259259259,2.981574074,0.476346154,0.683,8.8,1.9,5.9,0.2,2,0.3,0.17,3.2,0.407333333,17.17999933,13.05679949,0.673106509
Sundiata Gaines,Njn,PG,25,57,13.7,28.5,21.3,0.143,96,0.615,188,3.298245614,0.394,1.299508772,82,1.438596491,0.341,0.490561404,4.736842105,1.790070175,0.377903704,0.466,5.1,1.9,8,2.2,27.7,0.96,0.04,8.1,1.035789474,19.8804795,15.10916442,0.429685185
T.J. Ford,San,PG,28,14,13.4,27.2,17.5,0.319,14,0.786,35,2.5,0.486,1.215,8,0.571428571,0.25,0.142857143,3.071428571,1.357857143,0.442093023,0.519,3.6,1.3,5.5,3.2,33.4,0.64,0.14,7.4,0.786,19.20065856,14.5925005,0.465348837
Taj Gibson,Chi,PF,26,63,20.2,41.8,18.8,0.115,135,0.622,404,6.412698413,0.495,3.174285714,0,0,0,0,6.412698413,3.174285714,0.495,0.522,7.7,5.3,14.6,0.7,6,0.43,1.29,6.1,1.332857143,20.70440725,15.73534951,0.495
Tayshaun Prince,Det,SF,31,63,32.9,68,20.5,0.08,115,0.774,693,11,0.431,4.741,104,1.650793651,0.356,0.58768254,12.65079365,5.32868254,0.4212133,0.471,12.7,4.5,8.1,2.4,13.3,0.43,0.52,6.3,1.412857143,14.90049803,11.3243785,0.444440402
Terrel Harris,Mia,SG,24,22,14.3,28.7,17.3,0.213,21,0.667,44,2,0.477,0.954,39,1.772727273,0.205,0.363409091,3.772727273,1.317409091,0.349192771,0.434,3.6,2.3,9.7,1.2,12.3,0.41,0.09,6,0.636681818,11.51318544,8.750020937,0.397355422
Terrence Williams,Hou,SF,24,12,14.9,28.8,18.4,0.138,12,0.5,38,3.166666667,0.316,1.000666667,19,1.583333333,0.421,0.666583333,4.75,1.66725,0.351,0.434,4.5,2.3,9.1,0.8,8.4,0.33,0.08,5.4,0.5,10.59340179,8.050985363,0.421166667
Terrence Williams,Sac,SF,24,18,20.3,41.6,22.4,0.175,34,0.618,114,6.333333333,0.5,3.166666667,27,1.5,0.296,0.444,7.833333333,3.610666667,0.46093617,0.51,8.8,4.1,11.1,3.1,24.9,0.89,0.33,9.5,1.167333333,23.31715804,17.72104011,0.489276596
Thabo Sefolosha,Okc,SG,27,42,21.5,44.2,10.7,0.187,43,0.884,84,2,0.429,0.858,71,1.69047619,0.437,0.738738095,3.69047619,1.596738095,0.432664516,0.584,4.8,3,8.1,1.1,7.3,0.88,0.4,4.7,0.905047619,13.46022789,10.2297732,0.532751613
Thaddeus Young,Phi,PF,23,63,27.7,57.3,21.7,0.068,144,0.771,683,10.84126984,0.508,5.507365079,4,0.063492063,0.25,0.015873016,10.9047619,5.523238095,0.506497817,0.538,12.8,5.2,10.4,1.2,7.4,1.02,0.65,6.2,1.762285714,21.20213666,16.11362386,0.507225619
Tiago Splitter,San,C,26,59,18.8,38.9,21,0.171,181,0.691,343,5.813559322,0.618,3.592779661,0,0,0,0,5.813559322,3.592779661,0.618,0.649,9.3,5.2,15.8,1.1,9.3,0.36,0.8,8,2.119847458,28.44972758,21.62179296,0.618
Tim Duncan,San,PF,35,58,28,57.9,26.4,0.103,249,0.695,729,12.56896552,0.495,6.221637931,4,0.068965517,0,0,12.63793103,6.221637931,0.492298772,0.531,15.4,9,18.4,2.3,13.6,0.66,1.53,9.8,2.983706897,29.45775361,22.38789275,0.492298772
Timofey Mozgov,Den,C,25,44,15.4,31.5,17.7,0.198,57,0.684,190,4.318181818,0.526,2.271363636,0,0,0,0,4.318181818,2.271363636,0.526,0.556,5.4,4.1,15.4,0.5,5,0.34,0.95,5.8,0.886090909,19.88059182,15.10924979,0.526
